t,name,x,y,heading,v,rudder,throttle,alpha
115.0,lead,-71154.50692662624,53136.91767958088,2.604413927100599,796.999707506498,0.0,0.0,-0.00701433051925777
115.0,wingman,-66328.5036229083,51243.38466195087,2.562571251705536,825.580628689909,-0.10533798,59.854248,0.023230806811089653
116.0,lead,-71839.25383553568,53544.75368155274,2.6044139285561956,796.9997075064938,0.0,0.0,-0.0070143305198153314
116.0,wingman,-67028.5720965394,51683.5962272578,2.5876624540415696,830.069183005484,0.0453832,26.119492,-0.010400089485031655
117.0,lead,-72524.0007444442,53952.58968352616,2.6044139248895766,796.9997075064973,0.0,0.0,-0.007014330519472681
117.0,wingman,-67744.6395742391,52116.688246559235,2.5990284430261186,848.1433727734671,0.113801345,51.322678,-0.00964146848462069
118.0,lead,-73208.74765335053,54360.42568550328,2.6044139280077636,796.9997075064942,0.0,0.0,-0.007014330519763255
118.0,wingman,-68489.1362637127,52554.34463043757,2.618805363544981,879.3263564211801,-0.174533,37.347366,-0.004456378214619579
119.0,lead,-73893.49456225682,54768.26168748046,2.6044139263647157,796.9997075064979,0.0,0.0,-0.007014330519344202
119.0,wingman,-69271.30285728113,52987.12319058869,2.6441107755781212,903.8435910493187,-0.08343283,33.68167,-0.013062685577774912
120.0,lead,-74578.24147116323,55176.09768945744,2.6044139286130052,796.9997075064954,0.0,0.0,-0.007014330519530289
120.0,wingman,-70055.82590756188,53438.26445614114,2.5982805711197927,904.1801270268322,0.174533,-0.34251404,0.00012605544772084897
121.0,lead,-75262.98838007201,55583.933691430415,2.6044139278777436,796.9997075064949,0.0,0.0,-0.007014330519659793
121.0,wingman,-70816.98489635788,53919.69914339638,2.5714154114741694,896.616187928814,0.09135674,58.49083,-0.013303205408451807
122.0,lead,-75947.73528897825,55991.76969340764,2.6044139259625574,796.9997075064987,0.0,0.0,-0.007014330519197825
122.0,wingman,-71576.23855333407,54393.14923607603,2.595739901076324,894.7725499980044,0.03174424,16.092575,-0.0036363692605953365
123.0,lead,-76632.4821978838,56399.60569538602,2.6044139307209413,796.9997075064942,0.0,0.0,-0.007014330519618833
123.0,wingman,-72361.74597076314,54827.771937915175,2.693732158025359,900.9450094943944,-0.174533,16.065857,0.015838686322455026
124.0,lead,-77317.22910679292,56807.441697358394,2.60441392713233,796.9997075064974,0.0,0.0,-0.007014330519372223
124.0,wingman,-73178.029004138,55206.71428033577,2.716697432718021,897.8248932822692,0.174533,61.96164,-0.01381413045473786
125.0,lead,-78001.97601570103,57215.2776993325,2.6044139285402155,796.9997075064944,0.0,0.0,-0.007014330519705999
125.0,wingman,-73993.15483197679,55583.15577940831,2.7071387119571093,898.9298397246547,0.10718463,-41.42511,-0.01255077248531294
126.0,lead,-78686.72292460964,57623.113701305774,2.604413926208964,796.999707506496,0.0,0.0,-0.007014330519574299
126.0,wingman,-74813.70242106848,55948.397805554196,2.7367415093635343,895.9501998964168,-0.029948816,-96.5,-0.0027956588693049565
127.0,lead,-79371.46983351556,58030.94970328354,2.6044139275185305,796.999707506496,0.0,0.0,-0.007014330519537731
127.0,wingman,-75646.84014474489,56266.23338397686,2.8194420066829675,887.3930492491166,-0.037771493,55.82396,0.007867953277447876
128.0,lead,-80056.21674242323,58438.78570525837,2.6044139279107448,796.9997075064947,0.0,0.0,-0.007014330519649569
128.0,wingman,-76487.19603879198,56533.63005039167,2.8376165641351374,876.0208427109225,-0.046132535,94.77269,-0.011503140368777287
129.0,lead,-80740.96365132951,58846.62170723555,2.604413926084116,796.999707506499,0.0,0.0,-0.00701433051920626
129.0,wingman,-77316.66104312858,56797.79507486652,2.8283000749542264,865.6061108434412,0.04001206,-94.55358,-0.005725541945320582
130.0,lead,-81425.71056023518,59254.45770921378,2.6044139307463583,796.9997075064939,0.0,0.0,-0.007014330519627728
130.0,wingman,-78127.82628305387,57086.12911290958,2.7936607564066946,855.8871037175331,-0.058378384,-33.568604,-0.007670926870869824
131.0,lead,-82110.45746914428,59662.293711186205,2.604413927142285,796.9997075064977,0.0,0.0,-0.007014330519374629
131.0,wingman,-78921.1531033794,57392.4019126806,2.766889338315556,844.9375366081348,-0.026088148,-11.107254,-0.005709250911043266
132.0,lead,-82795.20437805238,60070.129713160335,2.604413928596161,796.9997075064944,0.0,0.0,-0.007014330519712507
132.0,wingman,-79694.66376575218,57718.47994412961,2.7320860395403446,834.0523167022403,-0.10446285,-31.97808,-0.0032861734871983115
133.0,lead,-83479.95128696086,60477.96571513381,2.6044139263571173,796.9997075064958,0.0,0.0,-0.007014330519576036
133.0,wingman,-80445.11421371973,58069.80258648469,2.668848249312168,823.4903101322785,0.174533,96.5,0.008863838802087175
134.0,lead,-84164.69819586688,60885.80171711144,2.604413927513474,796.9997075064962,0.0,0.0,-0.007014330519530811
134.0,wingman,-81168.38111668809,58453.6650991225,2.6462671606864285,814.4094308610564,0.11463584,89.901,-0.01114232533874491
135.0,lead,-84849.44510477588,61293.637719084065,2.604413928676414,796.999707506492,0.0,0.0,-0.007014330519979373
135.0,wingman,-81889.50095251501,58824.61058069413,2.6912467152997293,808.1292099112577,-0.024476796,74.79718,0.005028327678310886
136.0,lead,-85534.1920136817,61701.473721062044,2.6044139274516045,796.9997075064961,0.0,0.0,-0.007014330519548153
136.0,wingman,-82629.79355209565,59144.51454107858,2.8162577847983004,806.5727456504135,-0.174533,88.36597,0.03162790415219777
137.0,lead,-86218.93892258884,62109.30972303777,2.604413928419736,796.9997075064949,0.0,0.0,-0.007014330519656801
137.0,wingman,-83397.90698987918,59399.31025026497,2.8288647231508834,813.4241473300028,0.13891198,71.74516,-0.01172734002951473
138.0,lead,-86903.68583149639,62517.14572501283,2.6044139273731988,796.999707506496,0.0,0.0,-0.0070143305195316235
138.0,wingman,-84179.17091378976,59658.857226250315,2.8223125498923287,837.1770202354157,0.10911696,-18.380898,-0.009405152163040607
139.0,lead,-87588.43274040296,62924.981726989536,2.6044139281183356,796.999707506496,0.0,0.0,-0.007014330519520536
139.0,wingman,-84988.62548371275,59927.239195741335,2.8229928279343737,868.4721273014137,-0.15996608,-17.48423,-0.007265953878841551
140.0,lead,-88273.17964931251,63332.817728961236,2.6044139290398096,796.9997075064921,0.0,0.0,-0.007014330520008052
140.0,wingman,-85825.0284040498,60185.31844587324,2.845739640160579,877.7051264111411,0.174533,67.02948,-0.012345461749835612
141.0,lead,-88957.92655821824,63740.653730939346,2.6044139276497127,796.9997075064958,0.0,0.0,-0.007014330519540836
141.0,wingman,-86666.1646358775,60441.111799231214,2.844643955937266,882.2639963047575,-0.034185424,72.01364,-0.00959945402645177
142.0,lead,-89642.67346712503,64148.489732915696,2.604413927591598,796.9997075064987,0.0,0.0,-0.007014330519379938
142.0,wingman,-87525.46340268511,60674.260485304294,2.8978222676843433,901.5929757297233,-0.10216983,-21.502281,-0.0004145703674731229
143.0,lead,-90327.42037603458,64556.325734887396,2.6044139289880355,796.9997075064914,0.0,0.0,-0.007014330519978705
143.0,wingman,-88406.38177989073,60880.03622926774,2.920273225926664,904.7066341612991,-0.174533,-21.897835,-0.012663381332536285
144.0,lead,-91012.16728494049,64964.16173686518,2.604413927543729,796.9997075064955,0.0,0.0,-0.007014330519552242
144.0,wingman,-89280.48590304589,61100.7876383304,2.8712492663076623,897.7006320484903,-0.062978916,-96.5,0.0009531578226461804
145.0,lead,-91696.91419384799,65371.9977388403,2.604413927856644,796.9997075064957,0.0,0.0,-0.007014330519623508
145.0,wingman,-90129.32324912277,61376.49975939267,2.7540182854491415,887.6327600054226,0.174533,-96.5,0.023384810061994516
146.0,lead,-92381.66110275453,65779.83374081703,2.604413926065681,796.9997075064979,0.0,0.0,-0.007014330519238008
146.0,wingman,-90939.94510122319,61723.478694838326,2.7299097324471946,875.7582491529191,-0.174533,31.88594,-0.01205067480111246
147.0,lead,-93066.40801165995,66187.66974279565,2.604413930580666,796.9997075064942,0.0,0.0,-0.00701433051960535
147.0,wingman,-91731.6958265057,62083.11321645012,2.70705033256137,863.602892154803,-0.174533,-96.5,-0.004822883313086703
148.0,lead,-93751.15492056875,66595.50574476861,2.604413927038382,796.9997075064977,0.0,0.0,-0.00701433051931684
148.0,wingman,-92495.4094056553,62473.55106731312,2.6138697369511212,852.3538808005387,0.08798368,96.5,0.01677299262595908
149.0,lead,-94435.90182947715,67003.34174674227,2.6044139285466565,796.999707506494,0.0,0.0,-0.007014330519712861
149.0,wingman,-93206.7871697267,62931.90477244183,2.5081274244377836,841.186740741135,0.08009307,22.403069,0.013180117704677571
150.0,lead,-95120.64873838569,67411.17774871568,2.604413926317243,796.999707506496,0.0,0.0,-0.007014330519581443
150.0,wingman,-93878.59417828503,63428.68853805851,2.4985793198616246,829.8048174629541,-0.0341426,56.74176,-0.010200028477906976
151.0,lead,-95805.39564729169,67819.0137506933,2.6044139275312914,796.9997075064957,0.0,0.0,-0.007014330519543372
151.0,wingman,-94548.34209363813,63909.95722325314,2.524167783949721,820.2409469312145,-0.06174522,96.5,-0.004400241084260773
152.0,lead,-96490.14255619852,68226.84975266959,2.604413926925742,796.9997075064975,0.0,0.0,-0.0070143305193578545
152.0,wingman,-95220.82047754127,64373.15333113954,2.540871959211022,813.2401977489052,-0.0047766864,23.898056,-0.00919577725336856
153.0,lead,-97174.88946510576,68634.68575464512,2.604413928091893,796.9997075064958,0.0,0.0,-0.007014330519521167
153.0,wingman,-95882.26728233632,64842.77598174684,2.5122825996575058,810.4085807361364,0.17024751,-7.113655,-0.0003783893010158603
154.0,lead,-97859.63637401644,69042.52175661492,2.60441392801176,796.9997075064923,0.0,0.0,-0.007014330520048615
154.0,wingman,-96532.42341994635,65330.32675193828,2.4925614922764003,816.3431697574387,0.0018231869,96.5,-0.009707773549854167
155.0,lead,-98544.38328292037,69450.357758596,2.60441392757701,796.9997075064962,0.0,0.0,-0.007014330519434177
155.0,wingman,-97202.61480016909,65811.30677045704,2.548684259928022,838.3098035651633,-0.14949162,-96.5,0.006122807151084586
156.0,lead,-99229.13019182993,69858.1937605677,2.604413928975446,796.9997075064921,0.0,0.0,-0.007014330520005686
156.0,wingman,-97911.97668857202,66271.24675546854,2.5722526426640755,848.1373705997178,-0.0712853,96.5,-0.012230273525382364
157.0,lead,-99913.87710073599,70266.02976254525,2.6044139273551288,796.999707506496,0.0,0.0,-0.0070143305195571075
157.0,wingman,-98620.91637825889,66740.1439719556,2.5401436671601125,853.6212561276504,0.01535438,-2.4350433,2.7211596251468332e-05
158.0,lead,-100598.6240096439,70673.86576451967,2.604413927514286,796.9997075064974,0.0,0.0,-0.007014330519632445
158.0,wingman,-99311.52828004019,67256.0961920624,2.4605258787233097,875.5860910044465,0.033721566,10.029167,0.006423799055005208
159.0,lead,-101283.37091854784,71081.7017665008,2.6044139249019564,796.9997075065012,0.0,0.0,-0.0070143305186931015
159.0,wingman,-99995.62208116328,67826.49598663083,2.442900202440474,902.6876852155523,-0.11150175,-12.948097,-0.012553080476560839
160.0,lead,-101968.11782745621,71489.53776847446,2.6044139293824617,796.9997075064958,0.0,0.0,-0.0070143305195492795
160.0,wingman,-100683.74583803947,68413.92275560403,2.432749757932016,904.3982961703136,-0.0811893,-39.896038,-0.00879858535208277
161.0,lead,-102652.86473636556,71897.37377044653,2.6044139280435084,796.9997075064942,0.0,0.0,-0.007014330519682091
161.0,wingman,-101347.19643352536,69023.66418441088,2.357574987682254,897.2813285943904,0.041171715,-29.064156,0.00869961180870076
162.0,lead,-103337.61164527229,72305.20977242294,2.604413926031837,796.9997075064982,0.0,0.0,-0.0070143305192915
162.0,wingman,-101960.87906345232,69671.21688296282,2.3199601120219344,886.7085177304433,-0.02283296,37.751663,-0.009884847912157239
163.0,lead,-104022.35855417914,72713.04577439916,2.6044139282032988,796.9997075064956,0.0,0.0,-0.007014330519538614
163.0,wingman,-102549.90056432945,70325.89886569435,2.301945383439852,874.5565142126371,0.10219674,-61.18349,-0.010790118040602672
164.0,lead,-104707.10546308865,73120.88177637094,2.604413929111315,796.9997075064917,0.0,0.0,-0.007014330520022973
164.0,wingman,-103129.4955806116,70972.61897015537,2.3023328629821243,862.3856828090762,-0.07731901,95.55557,-0.007537207238729153
165.0,lead,-105391.85237199455,73528.71777834876,2.6044139275618847,796.9997075064956,0.0,0.0,-0.007014330519561946
165.0,wingman,-103718.34135500813,71595.27870776306,2.3324406339402444,852.093184061849,-0.174533,96.5,-0.008184043678656786
166.0,lead,-106076.59928090205,73936.55378032394,2.6044139277371894,796.9997075064958,0.0,0.0,-0.0070143305196017644
166.0,wingman,-104308.15729575761,72204.4966715117,2.34156014964385,844.2590742515891,-0.100387804,-15.236343,-0.008028376259410957
167.0,lead,-106761.34618980886,74344.38978230026,2.6044139259319,796.9997075064981,0.0,0.0,-0.00701433051924839
167.0,wingman,-104874.78811139186,72827.31414106104,2.2693503299647313,841.2502012423158,0.03541155,-23.559006,0.010344846455199168
168.0,lead,-107446.09309871377,74752.22578427976,2.6044139307794523,796.9997075064946,0.0,0.0,-0.007014330519579813
168.0,wingman,-105387.1203863401,73496.97253806914,2.129487133788784,847.4499525044146,0.174533,-96.5,0.03474122628478797
169.0,lead,-108130.84000762305,75160.06178625188,2.604413927009784,796.9997075064977,0.0,0.0,-0.007014330519332516
169.0,wingman,-105836.46207970406,74217.74186702086,2.1194857378875023,849.0061628526154,0.174533,96.5,-0.012318008743502534
170.0,lead,-108815.58691653115,75567.89778822601,2.604413928457857,796.9997075064942,0.0,0.0,-0.0070143305196755405
170.0,wingman,-106291.84400258788,74933.71706957325,2.156692237664585,849.9911995700511,0.174533,-48.478565,0.0010740575887259226
171.0,lead,-109500.3338254387,75975.73379020109,2.604413927287351,796.9997075064961,0.0,0.0,-0.007014330519532061
171.0,wingman,-106791.58475299421,75622.1776276001,2.2701960772761374,850.1633547103005,-0.16698526,96.5,0.024208665987430884
172.0,lead,-110185.08073434452,76383.56979217907,2.6044139269401065,796.9997075064983,0.0,0.0,-0.0070143305192314955
172.0,wingman,-107368.0473710093,76244.17294623666,2.431489355074373,848.7777049072628,0.08987765,12.158798,0.040978743137639946
173.0,lead,-110869.82764325361,76791.4057941515,2.6044139283327743,796.9997075064939,0.0,0.0,-0.007014330519726347
173.0,wingman,-108021.98895140122,76790.44084901597,2.5175599605050856,857.4999414734182,-0.018063724,-5.9989395,0.023934012177756828
174.0,lead,-111554.57455216222,77199.2417961248,2.6044139247428837,796.9997075064981,0.0,0.0,-0.007014330519409529
174.0,wingman,-108732.49437890538,77293.85154675646,2.5296808969177578,885.7771048852853,0.174533,64.65248,-0.011203462467649694
175.0,lead,-112239.32146106863,77607.07779810177,2.6044139279159837,796.9997075064946,0.0,0.0,-0.007014330519719772
175.0,wingman,-109476.73796659529,77796.93767387228,2.556388331868863,905.2674335055958,0.174533,96.5,-0.005397560134702551
176.0,lead,-112924.06836997508,78014.91380007868,2.604413926412689,796.9997075064977,0.0,0.0,-0.007014330519346701
176.0,wingman,-110250.57955472144,78266.43804242379,2.6503225242969046,903.6900246633957,0.14697064,73.28081,0.014202383808469884
177.0,lead,-113608.81527887979,78422.74980205849,2.604413931030796,796.9997075064941,0.0,0.0,-0.007014330519613037
177.0,wingman,-111063.2791697439,78651.54144442127,2.8027046539646356,896.3784693305028,0.12570073,-12.412888,0.03585202799760961
178.0,lead,-114293.56218778902,78830.58580403069,2.6044139269437743,796.999707506498,0.0,0.0,-0.007014330519305981
178.0,wingman,-111917.47393317588,78905.95162492064,2.985297422027024,887.4061112322934,0.004522383,43.19336,0.04743657885151654
179.0,lead,-114978.30909669734,79238.42180600448,2.604413928137684,796.9997075064949,0.0,0.0,-0.007014330519642845
179.0,wingman,-112792.95245301159,79006.05858154518,3.135661313111453,877.7986012440597,-0.11899693,96.5,0.030539147429727832
180.0,lead,-115663.0560056057,79646.25780797815,2.604413924214744,796.999707506499,0.0,0.0,-0.007014330519246152
180.0,wingman,-113668.13458530426,79020.99281378266,3.1333957446520238,873.9688168351898,-0.03484644,25.869377,-0.011927120382685754
181.0,lead,-116347.80291451268,80054.09380995412,2.604413927788214,796.9997075064948,0.0,0.0,-0.007014330519708696
181.0,wingman,-114543.80877843237,79049.72860427358,3.087074125388697,880.0453308229747,-0.062230453,71.626175,0.0010463166438831656
182.0,lead,-117032.5498234179,80461.92981193309,2.6044139265494692,796.9997075064988,0.0,0.0,-0.007014330519174689
182.0,wingman,-115429.42348377184,79136.51369356124,2.9748151576362636,902.1702592561859,-0.10274178,-3.6863632,0.020842743129092782
183.0,lead,-117717.29673232656,80869.76581390626,2.604413927708205,796.9997075064957,0.0,0.0,-0.0070143305195688125
183.0,wingman,-116314.21318741795,79325.09815300169,2.842216830894566,905.6030000308648,0.06831364,26.985374,0.027375647980916656
184.0,lead,-118402.04364123345,81277.60181588242,2.6044139261683963,796.9997075064979,0.0,0.0,-0.007014330519269238
184.0,wingman,-117176.67921186188,79590.67183426362,2.836344566744927,898.2586428644476,-0.16891605,21.211273,-0.01298977215736235
185.0,lead,-119086.79055013882,81685.43781786114,2.6044139306501832,796.9997075064945,0.0,0.0,-0.007014330519614299
185.0,wingman,-118030.37466628617,79861.59238273285,2.834957815047807,894.5870329045312,-0.13857013,15.680389,-0.009645805397096653
186.0,lead,-119771.53745904793,82093.27381983356,2.6044139271383564,796.9997075064975,0.0,0.0,-0.007014330519374839
186.0,wingman,-118875.86029923146,80161.17317197593,2.7637321483759223,900.37255290427,-0.16019969,33.619904,0.007101727669829287
187.0,lead,-120456.28436795606,82501.10982180768,2.6044139285921823,796.9997075064942,0.0,0.0,-0.007014330519712484
187.0,wingman,-119696.0406670252,80531.6876127459,2.6298361303967286,898.9039929671953,-0.02709788,-96.5,0.028851384115326232
188.0,lead,-121141.03127686455,82908.94582378115,2.604413926356295,796.999707506496,0.0,0.0,-0.00701433051957626
188.0,wingman,-120452.91404729389,81008.09863124705,2.451875142528758,890.6073835319314,0.10771875,-81.37074,0.04628419114808901
189.0,lead,-121825.77818577057,83316.78182575878,2.6044139275136358,796.9997075064961,0.0,0.0,-0.007014330519530866
189.0,wingman,-121137.19004137749,81569.12476636308,2.44597380733674,879.0504558629387,-0.0029093474,13.988792,-0.01309532309354734
190.0,lead,-122510.52509467961,83724.61782773134,2.6044139287033166,796.999707506492,0.0,0.0,-0.007014330519987965
190.0,wingman,-121812.73886579371,82122.17579744438,2.4597392603775283,867.1432922403453,0.028888881,-78.544174,-0.006248254906625454
191.0,lead,-123195.27200358543,84132.45382970938,2.6044139274883804,796.999707506496,0.0,0.0,-0.007014330519554056
191.0,wingman,-122497.66768833085,82644.35719165299,2.5083140264296873,855.6462503552907,0.044272512,95.96797,-0.0007300162945425726
192.0,lead,-123880.01891249247,84540.28983168527,2.6044139284601178,796.9997075064947,0.0,0.0,-0.007014330519650705
192.0,wingman,-123196.54501049222,83127.97344887405,2.553859346165304,844.3587162083134,0.09917621,96.5,-0.0007797238130804145
193.0,lead,-124564.7658214023,84948.1258336565,2.6044139294819026,796.9997075064905,0.0,0.0,-0.00701433052019478
193.0,wingman,-123908.45079530081,83572.26184110371,2.6236802503986443,834.7683010708989,0.051667586,96.5,0.010923818575216248
194.0,lead,-125249.51273030744,85355.96183563558,2.604413928184,796.999707506495,0.0,0.0,-0.007014330519650684
194.0,wingman,-124646.19397340078,83954.48714084776,2.715386702971146,828.0549616335186,-0.10167256,96.5,0.01243962345362992
195.0,lead,-125934.25963921589,85763.79783760912,2.604413926301796,796.9997075064958,0.0,0.0,-0.007014330519557955
195.0,wingman,-125399.82138280377,84292.31853684726,2.7271690938338233,824.6659224130173,0.03304121,73.49124,-0.010236649935470753
196.0,lead,-126619.00654812164,86171.63383958719,2.604413927288292,796.999707506497,0.0,0.0,-0.007014330519441631
196.0,wingman,-126148.02978834452,84644.03107723585,2.6866677018143665,830.630928352963,-0.174533,23.77211,0.0003018565657258197
197.0,lead,-127303.75345703006,86579.46984156077,2.604413929191146,796.9997075064925,0.0,0.0,-0.007014330519898695
197.0,wingman,-126889.55736454671,85036.6443372966,2.611847384050656,852.368077224304,-0.005191952,-96.5,0.011408457595876208
198.0,lead,-127988.50036593921,86987.30584353313,2.604413924467414,796.9997075064974,0.0,0.0,-0.0070143305194984296
198.0,wingman,-127610.60371283632,85503.6010961748,2.4920232239743125,862.39682638208,0.15754344,-56.484905,0.022198257245589378
199.0,lead,-128673.24727484473,87395.14184551158,2.604413928062237,796.9997075064947,0.0,0.0,-0.007014330519728544
199.0,wingman,-128296.53237527802,86023.65086172479,2.4838645546009084,857.7490374715392,0.039759636,31.714035,-0.012001241593987851
200.0,lead,-129357.99418375129,87802.97784748829,2.6044139266562056,796.9997075064973,0.0,0.0,-0.007014330519390626
200.0,wingman,-128984.30648933057,86528.83547584833,2.5311834551966745,848.8450754562806,-0.09236011,-47.443413,0.002604880883499751
201.0,lead,-130042.74109265736,88210.81384946582,2.6044139289905432,796.9997075064952,0.0,0.0,-0.0070143305195370115
201.0,wingman,-129691.06242866097,86989.84672735636,2.578095634022235,838.8112996651569,-0.174533,-24.009361,-0.0047955553666114885
202.0,lead,-130727.48800156612,88618.64985143884,2.604413927677757,796.9997075064957,0.0,0.0,-0.007014330519572305
202.0,wingman,-130400.69027972315,87426.77091097433,2.594158023085359,827.8359810893862,0.07079917,-89.27641,-0.009201550979404048
203.0,lead,-131412.23491047285,89026.48585341527,2.6044139270206097,796.999707506497,0.0,0.0,-0.007014330519373778
203.0,wingman,-131089.90610757802,87875.62033765775,2.529627972331243,817.4709066282566,0.024520382,-42.573196,0.009303639414571428
204.0,lead,-132096.98181938086,89434.32185538954,2.6044139290948767,796.9997075064938,0.0,0.0,-0.0070143305197918945
204.0,wingman,-131742.92503120922,88358.86329467596,2.495903195196772,807.3249152284773,0.174533,-4.1854935,-0.006820475472743651
205.0,lead,-132781.72872828858,89842.15785736433,2.604413927146826,796.999707506496,0.0,0.0,-0.0070143305195603115
205.0,wingman,-132379.99229072622,88846.2996398705,2.4878395348774927,797.0458233658385,-0.174533,-67.86582,-0.006206789900282779
206.0,lead,-133466.47563719554,90249.99385934041,2.60441392642001,796.9997075064979,0.0,0.0,-0.007014330519377909
206.0,wingman,-133019.91601136792,89313.20878591153,2.5140800945488238,787.3062368245926,0.16124262,-96.5,-0.005800296700970527
207.0,lead,-134151.22254610274,90657.82986131607,2.6044139278023484,796.9997075064956,0.0,0.0,-0.007014330519559835
207.0,wingman,-133662.14212250765,89760.20235438544,2.551426636785166,777.8450908302432,-0.174533,-14.227188,0.002700777929391812
208.0,lead,-134835.96945501107,91065.66586328985,2.6044139270834377,796.9997075064955,0.0,0.0,-0.007014330519620696
208.0,wingman,-134311.53252976565,90180.05956782625,2.571593074149103,768.6340783830345,-0.1453794,54.514038,-0.008584080108327485
209.0,lead,-135520.71636391504,91473.50186527098,2.604413924897739,796.9997075065028,0.0,0.0,-0.0070143305187212275
209.0,wingman,-134946.56832874514,90604.9984803797,2.521497623746922,759.8402570993035,-0.042939126,-58.18179,0.009864372203911584
210.0,lead,-136205.46327282343,91881.33786724457,2.604413929314777,796.999707506495,0.0,0.0,-0.007014330519566838
210.0,wingman,-135542.16142323514,91069.41469522649,2.3835056367607512,751.2596365794604,0.174533,65.27994,0.041361012868482594
211.0,lead,-136890.2101817332,92289.17386921587,2.604413928440066,796.9997075064932,0.0,0.0,-0.007014330519837382
211.0,wingman,-136084.09130600878,91583.58686520734,2.3776330678778534,743.4855234555768,-0.174533,-49.757996,-0.00915981640475493
212.0,lead,-137574.9570906396,92697.0098711929,2.6044139274612625,796.999707506496,0.0,0.0,-0.007014330519541865
212.0,wingman,-136617.6353961576,92096.552162527,2.3715098278965003,736.5931145047778,-0.10168041,85.83667,-0.004656699660099252
213.0,lead,-138259.70399954673,93104.84587316863,2.60441392844929,796.9997075064949,0.0,0.0,-0.007014330519653354
213.0,wingman,-137133.0238688177,92618.31778680946,2.310624893445112,730.8554892745286,0.15408762,96.5,0.015530341864700502
214.0,lead,-138944.4509084543,93512.6818751437,2.6044139273774976,796.999707506496,0.0,0.0,-0.007014330519525448
214.0,wingman,-137616.4726479816,93163.8390522003,2.2917938471267694,727.3534553739751,-0.174533,-96.5,-0.0073265385055119
215.0,lead,-139629.19781736124,93920.51787711981,2.604413928163012,796.9997075064952,0.0,0.0,-0.007014330519576993
215.0,wingman,-138094.9145562928,93711.92006069538,2.282602767738839,729.1794409585941,0.174533,83.26619,-0.002356524621879334
216.0,lead,-140313.94472627045,94328.35387909203,2.6044139289057844,796.9997075064927,0.0,0.0,-0.007014330519988151
216.0,wingman,-138568.40881930172,94272.76528282587,2.2711424953500137,739.937224929811,0.11781873,96.5,-0.005874807316574629
217.0,lead,-140998.6916351763,94736.18988107,2.604413927854411,796.999707506495,0.0,0.0,-0.007014330519594295
217.0,wingman,-139067.50987745228,94837.42229393523,2.3304570063046475,769.3617110704556,0.174533,96.5,0.012117616623658324
218.0,lead,-141683.4385440837,95144.02588304535,2.604413926335594,796.9997075064971,0.0,0.0,-0.007014330519382696
218.0,wingman,-139632.1563339949,95382.95383519855,2.4665889175914866,801.5516696691616,0.174533,22.250633,0.03668119778765969
219.0,lead,-142368.1854529909,95551.86188502095,2.6044139277898246,796.9997075064961,0.0,0.0,-0.007014330519573441
219.0,wingman,-140292.15532766434,95862.9082175405,2.651153369911169,832.1169386750821,0.086466536,-39.154964,0.05473914094632734
220.0,lead,-143052.93236189854,95959.69788699593,2.6044139269119766,796.999707506496,0.0,0.0,-0.007014330519486758
220.0,wingman,-141054.4420945178,96228.58918402618,2.8396253634351143,860.7016285075505,-0.174533,96.5,0.053351567759464924
221.0,lead,-143737.67927080466,96367.5338889734,2.604413927670123,796.9997075064973,0.0,0.0,-0.0070143305193998366
221.0,wingman,-141887.0241531474,96494.40204290577,2.842215274967263,888.9337012327267,-0.033407956,62.450623,-0.013827302135274116
222.0,lead,-144422.42617971575,96775.36989094246,2.6044139305383656,796.999707506488,0.0,0.0,-0.007014330520422691
222.0,wingman,-142743.17610289846,96772.38195179678,2.8140348255800656,905.5967222316567,0.03986329,4.306938,-0.0032592645774492646
223.0,lead,-145107.17308862068,97183.20589292196,2.604413927276802,796.9997075064963,0.0,0.0,-0.007014330519553557
223.0,wingman,-143588.53344003408,97095.11326217238,2.755574169454027,902.7889477745216,-0.174533,39.5914,-0.0034175934040572204
224.0,lead,-145791.919997528,97591.04189489735,2.6044139277624803,796.9997075064961,0.0,0.0,-0.0070143305196102654
224.0,wingman,-144410.75868271795,97458.1840508905,2.691877612345266,895.9766625714072,0.075620964,36.46187,0.005769335926600172
225.0,lead,-146476.66690643405,97998.87789687495,2.6044139259331827,796.9997075064987,0.0,0.0,-0.007014330519132099
225.0,wingman,-145204.64084695524,97873.47514420596,2.6466050735724176,897.7934105610767,0.11836459,96.5,-0.008441565191913128
226.0,lead,-147161.4138153402,98406.71389885232,2.6044139304919702,796.9997075064942,0.0,0.0,-0.007014330519627795
226.0,wingman,-145990.8253944729,98310.76223392144,2.6273845168382226,899.7163471781636,-0.0029025823,-83.02212,-0.011937713363651141
227.0,lead,-147846.16072424868,98814.54990082576,2.6044139271189244,796.9997075064975,0.0,0.0,-0.007014330519319225
227.0,wingman,-146784.6992212996,98728.52600863794,2.685047573930675,893.6727545420392,-0.174533,-7.5505295,0.0031560979800639537
228.0,lead,-148530.9076331571,99222.38590279932,2.6044139287312635,796.999707506494,0.0,0.0,-0.007014330519737147
228.0,wingman,-147589.25630037885,99106.13698128081,2.7117563633470825,883.2055892835814,-0.028017402,96.5,-0.013412877860232637
229.0,lead,-149215.65454206543,99630.22190477303,2.6044139265353747,796.999707506496,0.0,0.0,-0.0070143305195787525
229.0,wingman,-148379.4632475872,99488.74108518907,2.6710604531615143,873.4371664752717,0.174533,96.5,0.0002683805840623699
