t,x,y,heading,v,rudder,throttle
147.0,-91731.6958265057,62083.11321645012,2.70705033256137,863.602892154803,-0.174533,-96.5
148.0,-93751.15492056875,66595.50574476861,2.604413927038382,796.9997075064977,0.0,0.0
148.0,-92495.4094056553,62473.55106731312,2.6138697369511212,852.3538808005387,0.08798368,96.5
149.0,-94435.90182947715,67003.34174674227,2.6044139285466565,796.999707506494,0.0,0.0
149.0,-93206.7871697267,62931.90477244183,2.5081274244377836,841.186740741135,0.08009307,22.403069
150.0,-95120.64873838569,67411.17774871568,2.604413926317243,796.999707506496,0.0,0.0
150.0,-93878.59417828503,63428.68853805851,2.4985793198616246,829.8048174629541,-0.0341426,56.74176
151.0,-95805.39564729169,67819.0137506933,2.6044139275312914,796.9997075064957,0.0,0.0
151.0,-94548.34209363813,63909.95722325314,2.524167783949721,820.2409469312145,-0.06174522,96.5
152.0,-96490.14255619852,68226.84975266959,2.604413926925742,796.9997075064975,0.0,0.0
152.0,-95220.82047754127,64373.15333113954,2.540871959211022,813.2401977489052,-0.0047766864,23.898056
153.0,-97174.88946510576,68634.68575464512,2.604413928091893,796.9997075064958,0.0,0.0
153.0,-95882.26728233632,64842.77598174684,2.5122825996575058,810.4085807361364,0.17024751,-7.113655
154.0,-97859.63637401644,69042.52175661492,2.60441392801176,796.9997075064923,0.0,0.0
154.0,-96532.42341994635,65330.32675193828,2.4925614922764003,816.3431697574387,0.0018231869,96.5
155.0,-98544.38328292037,69450.357758596,2.60441392757701,796.9997075064962,0.0,0.0
155.0,-97202.61480016909,65811.30677045704,2.548684259928022,838.3098035651633,-0.14949162,-96.5
156.0,-99229.13019182993,69858.1937605677,2.604413928975446,796.9997075064921,0.0,0.0
156.0,-97911.97668857202,66271.24675546854,2.5722526426640755,848.1373705997178,-0.0712853,96.5
157.0,-99913.87710073599,70266.02976254525,2.6044139273551288,796.999707506496,0.0,0.0
157.0,-98620.91637825889,66740.1439719556,2.5401436671601125,853.6212561276504,0.01535438,-2.4350433
158.0,-100598.6240096439,70673.86576451967,2.604413927514286,796.9997075064974,0.0,0.0
158.0,-99311.52828004019,67256.0961920624,2.4605258787233097,875.5860910044465,0.033721566,10.029167
159.0,-101283.37091854784,71081.7017665008,2.6044139249019564,796.9997075065012,0.0,0.0
159.0,-99995.62208116328,67826.49598663083,2.442900202440474,902.6876852155523,-0.11150175,-12.948097
160.0,-101968.11782745621,71489.53776847446,2.6044139293824617,796.9997075064958,0.0,0.0
160.0,-100683.74583803947,68413.92275560403,2.432749757932016,904.3982961703136,-0.0811893,-39.896038
161.0,-102652.86473636556,71897.37377044653,2.6044139280435084,796.9997075064942,0.0,0.0
161.0,-101347.19643352536,69023.66418441088,2.357574987682254,897.2813285943904,0.041171715,-29.064156
162.0,-103337.61164527229,72305.20977242294,2.604413926031837,796.9997075064982,0.0,0.0
162.0,-101960.87906345232,69671.21688296282,2.3199601120219344,886.7085177304433,-0.02283296,37.751663
163.0,-104022.35855417914,72713.04577439916,2.6044139282032988,796.9997075064956,0.0,0.0
163.0,-102549.90056432945,70325.89886569435,2.301945383439852,874.5565142126371,0.10219674,-61.18349
164.0,-104707.10546308865,73120.88177637094,2.604413929111315,796.9997075064917,0.0,0.0
164.0,-103129.4955806116,70972.61897015537,2.3023328629821243,862.3856828090762,-0.07731901,95.55557
165.0,-105391.85237199455,73528.71777834876,2.6044139275618847,796.9997075064956,0.0,0.0
165.0,-103718.34135500813,71595.27870776306,2.3324406339402444,852.093184061849,-0.174533,96.5
166.0,-106076.59928090205,73936.55378032394,2.6044139277371894,796.9997075064958,0.0,0.0
166.0,-104308.15729575761,72204.4966715117,2.34156014964385,844.2590742515891,-0.100387804,-15.236343
167.0,-106761.34618980886,74344.38978230026,2.6044139259319,796.9997075064981,0.0,0.0
167.0,-104874.78811139186,72827.31414106104,2.2693503299647313,841.2502012423158,0.03541155,-23.559006
168.0,-107446.09309871377,74752.22578427976,2.6044139307794523,796.9997075064946,0.0,0.0
168.0,-105387.1203863401,73496.97253806914,2.129487133788784,847.4499525044146,0.174533,-96.5
169.0,-108130.84000762305,75160.06178625188,2.604413927009784,796.9997075064977,0.0,0.0
169.0,-105836.46207970406,74217.74186702086,2.1194857378875023,849.0061628526154,0.174533,96.5
170.0,-108815.58691653115,75567.89778822601,2.604413928457857,796.9997075064942,0.0,0.0
170.0,-106291.84400258788,74933.71706957325,2.156692237664585,849.9911995700511,0.174533,-48.478565
171.0,-109500.3338254387,75975.73379020109,2.604413927287351,796.9997075064961,0.0,0.0
171.0,-106791.58475299421,75622.1776276001,2.2701960772761374,850.1633547103005,-0.16698526,96.5
172.0,-110185.08073434452,76383.56979217907,2.6044139269401065,796.9997075064983,0.0,0.0
172.0,-107368.0473710093,76244.17294623666,2.431489355074373,848.7777049072628,0.08987765,12.158798
173.0,-110869.82764325361,76791.4057941515,2.6044139283327743,796.9997075064939,0.0,0.0
173.0,-108021.98895140122,76790.44084901597,2.5175599605050856,857.4999414734182,-0.018063724,-5.9989395
174.0,-111554.57455216222,77199.2417961248,2.6044139247428837,796.9997075064981,0.0,0.0
174.0,-108732.49437890538,77293.85154675646,2.5296808969177578,885.7771048852853,0.174533,64.65248
175.0,-112239.32146106863,77607.07779810177,2.6044139279159837,796.9997075064946,0.0,0.0
175.0,-109476.73796659529,77796.93767387228,2.556388331868863,905.2674335055958,0.174533,96.5
176.0,-112924.06836997508,78014.91380007868,2.604413926412689,796.9997075064977,0.0,0.0
176.0,-110250.57955472144,78266.43804242379,2.6503225242969046,903.6900246633957,0.14697064,73.28081
177.0,-113608.81527887979,78422.74980205849,2.604413931030796,796.9997075064941,0.0,0.0
177.0,-111063.2791697439,78651.54144442127,2.8027046539646356,896.3784693305028,0.12570073,-12.412888
178.0,-114293.56218778902,78830.58580403069,2.6044139269437743,796.999707506498,0.0,0.0
178.0,-111917.47393317588,78905.95162492064,2.985297422027024,887.4061112322934,0.004522383,43.19336
179.0,-114978.30909669734,79238.42180600448,2.604413928137684,796.9997075064949,0.0,0.0
179.0,-112792.95245301159,79006.05858154518,3.135661313111453,877.7986012440597,-0.11899693,96.5
180.0,-115663.0560056057,79646.25780797815,2.604413924214744,796.999707506499,0.0,0.0
180.0,-113668.13458530426,79020.99281378266,3.1333957446520238,873.9688168351898,-0.03484644,25.869377
181.0,-116347.80291451268,80054.09380995412,2.604413927788214,796.9997075064948,0.0,0.0
181.0,-114543.80877843237,79049.72860427358,3.087074125388697,880.0453308229747,-0.062230453,71.626175
182.0,-117032.5498234179,80461.92981193309,2.6044139265494692,796.9997075064988,0.0,0.0
182.0,-115429.42348377184,79136.51369356124,2.9748151576362636,902.1702592561859,-0.10274178,-3.6863632
183.0,-117717.29673232656,80869.76581390626,2.604413927708205,796.9997075064957,0.0,0.0
183.0,-116314.21318741795,79325.09815300169,2.842216830894566,905.6030000308648,0.06831364,26.985374
184.0,-118402.04364123345,81277.60181588242,2.6044139261683963,796.9997075064979,0.0,0.0
184.0,-117176.67921186188,79590.67183426362,2.836344566744927,898.2586428644476,-0.16891605,21.211273
185.0,-119086.79055013882,81685.43781786114,2.6044139306501832,796.9997075064945,0.0,0.0
185.0,-118030.37466628617,79861.59238273285,2.834957815047807,894.5870329045312,-0.13857013,15.680389
186.0,-119771.53745904793,82093.27381983356,2.6044139271383564,796.9997075064975,0.0,0.0
186.0,-118875.86029923146,80161.17317197593,2.7637321483759223,900.37255290427,-0.16019969,33.619904
187.0,-120456.28436795606,82501.10982180768,2.6044139285921823,796.9997075064942,0.0,0.0
187.0,-119696.0406670252,80531.6876127459,2.6298361303967286,898.9039929671953,-0.02709788,-96.5
188.0,-121141.03127686455,82908.94582378115,2.604413926356295,796.999707506496,0.0,0.0
188.0,-120452.91404729389,81008.09863124705,2.451875142528758,890.6073835319314,0.10771875,-81.37074
189.0,-121825.77818577057,83316.78182575878,2.6044139275136358,796.9997075064961,0.0,0.0
189.0,-121137.19004137749,81569.12476636308,2.44597380733674,879.0504558629387,-0.0029093474,13.988792
190.0,-122510.52509467961,83724.61782773134,2.6044139287033166,796.999707506492,0.0,0.0
190.0,-121812.73886579371,82122.17579744438,2.4597392603775283,867.1432922403453,0.028888881,-78.544174
191.0,-123195.27200358543,84132.45382970938,2.6044139274883804,796.999707506496,0.0,0.0
191.0,-122497.66768833085,82644.35719165299,2.5083140264296873,855.6462503552907,0.044272512,95.96797
192.0,-123880.01891249247,84540.28983168527,2.6044139284601178,796.9997075064947,0.0,0.0
192.0,-123196.54501049222,83127.97344887405,2.553859346165304,844.3587162083134,0.09917621,96.5
193.0,-124564.7658214023,84948.1258336565,2.6044139294819026,796.9997075064905,0.0,0.0
193.0,-123908.45079530081,83572.26184110371,2.6236802503986443,834.7683010708989,0.051667586,96.5
194.0,-125249.51273030744,85355.96183563558,2.604413928184,796.999707506495,0.0,0.0
194.0,-124646.19397340078,83954.48714084776,2.715386702971146,828.0549616335186,-0.10167256,96.5
195.0,-125934.25963921589,85763.79783760912,2.604413926301796,796.9997075064958,0.0,0.0
195.0,-125399.82138280377,84292.31853684726,2.7271690938338233,824.6659224130173,0.03304121,73.49124
196.0,-126619.00654812164,86171.63383958719,2.604413927288292,796.999707506497,0.0,0.0
196.0,-126148.02978834452,84644.03107723585,2.6866677018143665,830.630928352963,-0.174533,23.77211
197.0,-127303.75345703006,86579.46984156077,2.604413929191146,796.9997075064925,0.0,0.0
197.0,-126889.55736454671,85036.6443372966,2.611847384050656,852.368077224304,-0.005191952,-96.5
198.0,-127988.50036593921,86987.30584353313,2.604413924467414,796.9997075064974,0.0,0.0
198.0,-127610.60371283632,85503.6010961748,2.4920232239743125,862.39682638208,0.15754344,-56.484905
199.0,-128673.24727484473,87395.14184551158,2.604413928062237,796.9997075064947,0.0,0.0
199.0,-128296.53237527802,86023.65086172479,2.4838645546009084,857.7490374715392,0.039759636,31.714035
200.0,-129357.99418375129,87802.97784748829,2.6044139266562056,796.9997075064973,0.0,0.0
200.0,-128984.30648933057,86528.83547584833,2.5311834551966745,848.8450754562806,-0.09236011,-47.443413
201.0,-130042.74109265736,88210.81384946582,2.6044139289905432,796.9997075064952,0.0,0.0
201.0,-129691.06242866097,86989.84672735636,2.578095634022235,838.8112996651569,-0.174533,-24.009361
202.0,-130727.48800156612,88618.64985143884,2.604413927677757,796.9997075064957,0.0,0.0
202.0,-130400.69027972315,87426.77091097433,2.594158023085359,827.8359810893862,0.07079917,-89.27641
203.0,-131412.23491047285,89026.48585341527,2.6044139270206097,796.999707506497,0.0,0.0
203.0,-131089.90610757802,87875.62033765775,2.529627972331243,817.4709066282566,0.024520382,-42.573196
204.0,-132096.98181938086,89434.32185538954,2.6044139290948767,796.9997075064938,0.0,0.0
204.0,-131742.92503120922,88358.86329467596,2.495903195196772,807.3249152284773,0.174533,-4.1854935
205.0,-132781.72872828858,89842.15785736433,2.604413927146826,796.999707506496,0.0,0.0
205.0,-132379.99229072622,88846.2996398705,2.4878395348774927,797.0458233658385,-0.174533,-67.86582
206.0,-133466.47563719554,90249.99385934041,2.60441392642001,796.9997075064979,0.0,0.0
206.0,-133019.91601136792,89313.20878591153,2.5140800945488238,787.3062368245926,0.16124262,-96.5
207.0,-134151.22254610274,90657.82986131607,2.6044139278023484,796.9997075064956,0.0,0.0
207.0,-133662.14212250765,89760.20235438544,2.551426636785166,777.8450908302432,-0.174533,-14.227188
208.0,-134835.96945501107,91065.66586328985,2.6044139270834377,796.9997075064955,0.0,0.0
208.0,-134311.53252976565,90180.05956782625,2.571593074149103,768.6340783830345,-0.1453794,54.514038
209.0,-135520.71636391504,91473.50186527098,2.604413924897739,796.9997075065028,0.0,0.0
209.0,-134946.56832874514,90604.9984803797,2.521497623746922,759.8402570993035,-0.042939126,-58.18179
210.0,-136205.46327282343,91881.33786724457,2.604413929314777,796.999707506495,0.0,0.0
210.0,-135542.16142323514,91069.41469522649,2.3835056367607512,751.2596365794604,0.174533,65.27994
211.0,-136890.2101817332,92289.17386921587,2.604413928440066,796.9997075064932,0.0,0.0
211.0,-136084.09130600878,91583.58686520734,2.3776330678778534,743.4855234555768,-0.174533,-49.757996
212.0,-137574.9570906396,92697.0098711929,2.6044139274612625,796.999707506496,0.0,0.0
212.0,-136617.6353961576,92096.552162527,2.3715098278965003,736.5931145047778,-0.10168041,85.83667
213.0,-138259.70399954673,93104.84587316863,2.60441392844929,796.9997075064949,0.0,0.0
213.0,-137133.0238688177,92618.31778680946,2.310624893445112,730.8554892745286,0.15408762,96.5
214.0,-138944.4509084543,93512.6818751437,2.6044139273774976,796.999707506496,0.0,0.0
214.0,-137616.4726479816,93163.8390522003,2.2917938471267694,727.3534553739751,-0.174533,-96.5
215.0,-139629.19781736124,93920.51787711981,2.604413928163012,796.9997075064952,0.0,0.0
215.0,-138094.9145562928,93711.92006069538,2.282602767738839,729.1794409585941,0.174533,83.26619
216.0,-140313.94472627045,94328.35387909203,2.6044139289057844,796.9997075064927,0.0,0.0
216.0,-138568.40881930172,94272.76528282587,2.2711424953500137,739.937224929811,0.11781873,96.5
217.0,-140998.6916351763,94736.18988107,2.604413927854411,796.999707506495,0.0,0.0
217.0,-139067.50987745228,94837.42229393523,2.3304570063046475,769.3617110704556,0.174533,96.5
218.0,-141683.4385440837,95144.02588304535,2.604413926335594,796.9997075064971,0.0,0.0
218.0,-139632.1563339949,95382.95383519855,2.4665889175914866,801.5516696691616,0.174533,22.250633
219.0,-142368.1854529909,95551.86188502095,2.6044139277898246,796.9997075064961,0.0,0.0
219.0,-140292.15532766434,95862.9082175405,2.651153369911169,832.1169386750821,0.086466536,-39.154964
220.0,-143052.93236189854,95959.69788699593,2.6044139269119766,796.999707506496,0.0,0.0
220.0,-141054.4420945178,96228.58918402618,2.8396253634351143,860.7016285075505,-0.174533,96.5
221.0,-143737.67927080466,96367.5338889734,2.604413927670123,796.9997075064973,0.0,0.0
221.0,-141887.0241531474,96494.40204290577,2.842215274967263,888.9337012327267,-0.033407956,62.450623
222.0,-144422.42617971575,96775.36989094246,2.6044139305383656,796.999707506488,0.0,0.0
222.0,-142743.17610289846,96772.38195179678,2.8140348255800656,905.5967222316567,0.03986329,4.306938
223.0,-145107.17308862068,97183.20589292196,2.604413927276802,796.9997075064963,0.0,0.0
223.0,-143588.53344003408,97095.11326217238,2.755574169454027,902.7889477745216,-0.174533,39.5914
224.0,-145791.919997528,97591.04189489735,2.6044139277624803,796.9997075064961,0.0,0.0
224.0,-144410.75868271795,97458.1840508905,2.691877612345266,895.9766625714072,0.075620964,36.46187
225.0,-146476.66690643405,97998.87789687495,2.6044139259331827,796.9997075064987,0.0,0.0
225.0,-145204.64084695524,97873.47514420596,2.6466050735724176,897.7934105610767,0.11836459,96.5
226.0,-147161.4138153402,98406.71389885232,2.6044139304919702,796.9997075064942,0.0,0.0
226.0,-145990.8253944729,98310.76223392144,2.6273845168382226,899.7163471781636,-0.0029025823,-83.02212
227.0,-147846.16072424868,98814.54990082576,2.6044139271189244,796.9997075064975,0.0,0.0
227.0,-146784.6992212996,98728.52600863794,2.685047573930675,893.6727545420392,-0.174533,-7.5505295
228.0,-148530.9076331571,99222.38590279932,2.6044139287312635,796.999707506494,0.0,0.0
228.0,-147589.25630037885,99106.13698128081,2.7117563633470825,883.2055892835814,-0.028017402,96.5
229.0,-149215.65454206543,99630.22190477303,2.6044139265353747,796.999707506496,0.0,0.0
229.0,-148379.4632475872,99488.74108518907,2.6710604531615143,873.4371664752717,0.174533,96.5
230.0,-149900.40145097146,100038.05790675066,2.604413927443025,796.999707506496,0.0,0.0
230.0,-149147.21698987664,99897.49478885406,2.6447152303560206,866.508471684162,-0.093015336,-11.455063
231.0,-150585.148359881,100445.89390872231,2.6044139281465757,796.9997075064927,0.0,0.0
231.0,-149912.7950164999,100301.4182794697,2.655296126105956,866.3972650810894,-0.174533,96.5
232.0,-151269.89526878516,100853.72991070304,2.6044139258285517,796.9997075064997,0.0,0.0
232.0,-150681.67581863535,100709.40640115389,2.6503593156073464,876.9423706079023,-0.008281782,-96.5
233.0,-151954.64217769174,101261.56591267974,2.6044139302273352,796.9997075064942,0.0,0.0
233.0,-151444.26436764235,101153.54398483507,2.5688064484756743,884.8367684068023,0.067773655,-23.483856
234.0,-152639.38908660007,101669.40191465347,2.6044139271988542,796.9997075064974,0.0,0.0
234.0,-152171.070571313,101654.69101813415,2.523610548573314,879.8112087784872,0.174533,34.678604
235.0,-153324.1359955085,102077.23791662713,2.6044139288418258,796.999707506494,0.0,0.0
235.0,-152878.18113898276,102170.04533686275,2.5066312300080997,869.7236417041445,-0.05495648,-25.83339
236.0,-154008.8829044168,102485.07391860093,2.604413926560525,796.999707506496,0.0,0.0
236.0,-153589.1957820997,102661.23576121005,2.5693825525150067,858.8542712745295,-0.12171604,31.902023
237.0,-154693.62981332274,102892.90992057868,2.6044139273684754,796.9997075064963,0.0,0.0
237.0,-154314.63868410498,103110.43915995069,2.5936493467347175,847.4258178637614,-0.174533,-16.429893
238.0,-155378.37672223125,103300.74592255217,2.6044139292458346,796.9997075064923,0.0,0.0
238.0,-155026.0492866266,103560.23137223985,2.5590724426238185,836.1886440057509,-0.09059895,-96.5
239.0,-156063.12363114013,103708.58192452494,2.604413924486609,796.9997075064974,0.0,0.0
239.0,-155700.0544619273,104045.72410152857,2.443819582460991,825.7117653669951,-0.11888349,-63.59982
240.0,-156747.87054004602,104116.41792650278,2.604413928157067,796.999707506494,0.0,0.0
240.0,-156302.40172043155,104601.24687853131,2.265850846713594,814.3737502976232,-0.174533,-30.176842
241.0,-157432.6174489523,104524.25392847996,2.604413926639601,796.9997075064972,0.0,0.0
241.0,-156791.63808357943,105242.59278858463,2.0619070076933568,801.2452730454006,0.174533,55.10617
242.0,-158117.3643578585,104932.08993045732,2.604413928839045,796.9997075064954,0.0,0.0
242.0,-157176.6701081749,105938.41644492811,2.0684180077308625,790.0238493162407,0.11083023,-96.5
243.0,-158802.11126676717,105339.92593243052,2.604413927682118,796.9997075064955,0.0,0.0
243.0,-157558.842863609,106624.178591175,2.09775371055059,780.3502241584249,-0.057273008,83.324844
244.0,-159486.85817567297,105747.7619344085,2.6044139266322706,796.9997075064987,0.0,0.0
244.0,-157974.76095033452,107279.38285087491,2.1779825730267204,772.6442998200924,-0.062626176,40.83023
245.0,-160171.60508458174,106155.59793638153,2.6044139279069656,796.9997075064954,0.0,0.0
245.0,-158418.61591476577,107908.18045515484,2.1889475825965055,767.0083488382339,-0.174533,30.489098
246.0,-160856.35199348943,106563.43393835638,2.6044139270664477,796.999707506496,0.0,0.0
246.0,-158851.23508627687,108539.81493314049,2.147113864878447,765.4048505192588,-0.174533,64.41852
247.0,-161541.09890239622,106971.26994033268,2.604413926292894,796.9997075064988,0.0,0.0
247.0,-159242.6659184564,109200.58531865089,2.02057774735725,772.6828209143476,0.174533,61.333115
248.0,-162225.8458113011,107379.1059423122,2.6044139308284615,796.9997075064939,0.0,0.0
248.0,-159561.87664291242,109913.30722656104,1.9635305146398345,794.4199602823722,0.174533,96.5
249.0,-162910.59272021044,107786.94194428426,2.6044139270684026,796.9997075064979,0.0,0.0
249.0,-159864.29340451202,110664.88492943664,1.94812304736771,825.8657046665903,-0.046126515,6.381546
250.0,-163595.33962911845,108194.77794625855,2.6044139285420016,796.999707506494,0.0,0.0
250.0,-160197.02867024607,111437.98945567138,2.007626909471002,857.7297358423909,0.060294747,-21.508194
251.0,-164280.08653802596,108602.61394823363,2.6044139273224745,796.9997075064963,0.0,0.0
251.0,-160600.50767119203,112211.3296451447,2.1197532418708995,883.1176837767584,0.174533,-96.5
252.0,-164964.83344693194,109010.44995021132,2.604413927103214,796.9997075064979,0.0,0.0
252.0,-161081.33588728379,112953.8174424503,2.211028871501335,884.3834720829828,-0.08259192,26.175323
253.0,-165649.58035584103,109418.28595218375,2.6044139286148864,796.9997075064937,0.0,0.0
253.0,-161622.93746802086,113648.60817904293,2.2411320549837113,876.7551241558257,0.11753295,16.502686
254.0,-166334.3272647501,109826.12195415623,2.6044139245278917,796.9997075064974,0.0,0.0
254.0,-162178.90409375302,114319.67621819841,2.277320647272926,866.1288014260423,0.019513741,-31.040169
255.0,-167019.0741736562,110233.95795613383,2.6044139281423,796.9997075064939,0.0,0.0
255.0,-162762.81736928245,114951.83677324597,2.3530723311266533,855.40120641491,0.174533,96.5
256.0,-167703.82108256247,110641.79395811108,2.604413926578526,796.9997075064972,0.0,0.0
256.0,-163378.65510756394,115538.02320876633,2.4274110089438676,845.864011085057,-0.07248839,-24.215439
257.0,-168388.5679914688,111049.62996008825,2.6044139287016828,796.9997075064956,0.0,0.0
257.0,-164030.54800374326,116071.12707959936,2.469526729984254,838.9503180777817,-0.018132582,-66.05109
258.0,-169073.31490037742,111457.46596206159,2.6044139276734355,796.9997075064954,0.0,0.0
258.0,-164691.92666052844,116581.24581113692,2.4872486792732467,831.000391963703,-0.13174805,47.07718
259.0,-169758.06180928246,111865.30196404087,2.6044139279930354,796.9997075064978,0.0,0.0
259.0,-165342.66631650287,117091.35589577894,2.4655457882297833,823.279600950434,-0.174533,96.5
260.0,-170442.8087181917,112273.13796601309,2.6044139271062594,796.9997075064973,0.0,0.0
260.0,-165962.35079662004,117629.41122980435,2.3637880599650685,819.3473861704783,-0.056164905,66.27513
261.0,-171127.5556270988,112680.97396798882,2.604413929300182,796.9997075064936,0.0,0.0
261.0,-166518.71569932788,118231.23940468286,2.1968897453672076,822.6541569193794,0.16782366,-46.864876
262.0,-171812.30253600646,113088.80996996367,2.6044139273687783,796.9997075064969,0.0,0.0
262.0,-167005.8310073635,118901.14700359092,2.19106015789991,838.300415399441,0.023648962,96.5
263.0,-172497.04944491587,113496.64597193566,2.60441392976363,796.9997075064903,0.0,0.0
263.0,-167510.5467566421,119589.59498416,2.2171316325766584,869.387777508192,0.174533,-62.163963
264.0,-173181.7963538231,113904.48197391132,2.604413925350614,796.9997075064971,0.0,0.0
264.0,-168066.03391217726,120267.2641971883,2.317923587390573,879.3275471673339,-0.1417024,-96.5
265.0,-173866.5432627295,114312.31797588828,2.6044139279050045,796.9997075064944,0.0,0.0
265.0,-168674.6283256579,120899.52471370649,2.3436360400633633,874.4806375831881,0.174533,96.5
266.0,-174551.29017163595,114720.15397786527,2.6044139263510324,796.999707506498,0.0,0.0
266.0,-169290.9542429201,121513.24187286197,2.3657725406129377,864.8021051834943,0.112158075,96.5
267.0,-175236.0370805406,115127.98997984518,2.6044139310786116,796.999707506494,0.0,0.0
267.0,-169927.4526730328,122091.68047804329,2.458146546618762,856.2492721578734,0.174533,-4.1218796
268.0,-175920.78398944993,115535.82598181727,2.6044139269705355,796.9997075064979,0.0,0.0
268.0,-170613.1855642776,122598.03095376231,2.614817298903106,850.2863136893161,-0.10104291,-5.673355
269.0,-176605.53089835824,115943.66198379108,2.604413928180904,796.9997075064947,0.0,0.0
269.0,-171357.16955424906,123008.05900711761,2.6598840060651465,851.2744864789169,0.174533,19.31855
270.0,-177290.27780726698,116351.49798576419,2.6044139242326354,796.9997075064987,0.0,0.0
270.0,-172126.80829923743,123382.50814262842,2.718571333606108,863.7646461851965,-0.06917265,-32.58277
271.0,-177975.02471617368,116759.33398774065,2.604413927874684,796.9997075064946,0.0,0.0
271.0,-172932.29939046106,123712.59993204488,2.7705135874306293,873.3389835351871,0.16237284,17.721298
272.0,-178659.77162508006,117167.16998971766,2.6044139262504804,796.999707506498,0.0,0.0
272.0,-173756.1505602212,124006.9923702958,2.826749074997479,878.3120345500549,0.15900855,-58.276203
273.0,-179344.51853398667,117575.00599169427,2.6044139283953953,796.9997075064956,0.0,0.0
273.0,-174604.00982036363,124242.27833531256,2.9500375710371496,879.9592753987946,0.01693654,-56.43782
274.0,-180029.26544289655,117982.84199366548,2.6044139290031074,796.9997075064917,0.0,0.0
274.0,-175470.8169859628,124366.79198249523,3.106705203513167,872.1806265314403,-0.068944804,-2.0692368
275.0,-180714.0123518023,118390.67799564361,2.604413927912468,796.9997075064953,0.0,0.0
275.0,-176337.03006831493,124404.76829829568,3.1038261816124875,861.5401625217612,-0.174533,-21.798965
276.0,-181398.75926070998,118798.5139976184,2.604413926481521,796.9997075064965,0.0,0.0
276.0,-177191.8366707493,124446.5828794489,3.082359076004142,850.2341367482456,0.174533,-12.939262
277.0,-182083.50616961473,119206.3499995981,2.604413926564436,796.9997075065,0.0,0.0
277.0,-178033.2710028697,124520.89587376357,3.046315804509118,839.210930565056,-0.174533,4.2933655
278.0,-182768.25307852527,119614.18600156813,2.6044139281431953,796.9997075064937,0.0,0.0
278.0,-178861.0310840868,124619.3202681071,3.0027231450219842,828.2333258473355,-0.174533,-96.5
279.0,-183452.99998743145,120022.02200354544,2.604413926563511,796.9997075064975,0.0,0.0
279.0,-179670.53054294654,124766.74461006127,2.885858296014193,817.9920396942954,0.174533,58.19687
280.0,-184137.74689633783,120429.85800552242,2.6044139285524923,796.9997075064955,0.0,0.0
280.0,-180453.03644245397,124986.03691766183,2.8593709724454266,807.506015752595,-0.021622479,-89.74809
281.0,-184822.49380524678,120837.6940074951,2.60441392803623,796.9997075064944,0.0,0.0
281.0,-181220.89941991906,125218.5672850479,2.845558632633165,797.1677532175248,0.05280319,96.5
282.0,-185507.2407141535,121245.53000947158,2.6044139263908583,796.9997075064975,0.0,0.0
282.0,-181980.56565556893,125446.3257279894,2.8538374334074748,789.7523176135629,0.174533,-78.313126
283.0,-186191.98762306085,121653.36601144698,2.60441392784735,796.9997075064957,0.0,0.0
283.0,-182740.89564037687,125647.23601576376,2.924486016297455,782.9990750568314,-0.174533,-31.336441
284.0,-186876.7345319683,122061.20201342211,2.604413926938432,796.9997075064961,0.0,0.0
284.0,-183504.51295112097,125800.74135263929,2.9485548117754563,774.591615095955,0.104482666,-29.732117
285.0,-187561.48144087536,122469.03801539801,2.6044139278427583,796.999707506496,0.0,0.0
285.0,-184261.50573337972,125942.18351898914,2.9608788592418622,765.6462920717536,0.0738845,96.5
286.0,-188246.22834978448,122876.87401737044,2.604413928370667,796.999707506493,0.0,0.0
286.0,-185013.81598268144,126061.49161508308,3.019363308048491,758.456111348467,-0.174533,96.5
287.0,-188930.9752586898,123284.71001934925,2.6044139270964353,796.9997075064966,0.0,0.0
287.0,-185765.23885501633,126143.2350537581,3.0379545577734524,753.5203784941936,0.07223514,96.5
288.0,-189615.7221675972,123692.54602132444,2.604413928008155,796.9997075064958,0.0,0.0
288.0,-186512.27756463882,126233.66043391191,3.0074217885501744,752.7465177810329,0.109893695,78.51593
289.0,-190300.46907650444,124100.38202330002,2.604413927434897,796.9997075064977,0.0,0.0
289.0,-187260.20537740618,126343.86584278937,2.9922514647125364,760.6328975171332,-0.021427527,-17.430885
290.0,-190985.2159854133,124508.2180252728,2.604413929147712,796.9997075064916,0.0,0.0
290.0,-188024.73996726802,126438.34525598402,3.0439285902177105,784.4728297053312,-0.174533,-56.01306
291.0,-191669.96289432162,124916.05402724653,2.604413924717127,796.9997075064975,0.0,0.0
291.0,-188822.16363593683,126507.210417139,3.0612666425126482,816.1692876442937,-0.04460372,96.5
292.0,-192354.70980322774,125323.89002922397,2.6044139280940373,796.9997075064938,0.0,0.0
292.0,-189649.56005149856,126594.56360049277,3.009604102132743,848.0520893062583,0.17243345,96.5
293.0,-193039.456712134,125731.7260312012,2.6044139264975303,796.9997075064975,0.0,0.0
293.0,-190503.26990156565,126727.01999837565,2.982950690860032,879.5713379565334,-0.174533,-96.5
294.0,-193724.20362104027,126139.56203317834,2.6044139287012777,796.9997075064954,0.0,0.0
294.0,-191376.7889282193,126875.79586207251,2.9696264622698867,888.4180930731219,-0.08710478,38.55034
295.0,-194408.95052994884,126547.39803515167,2.604413927673857,796.9997075064954,0.0,0.0
295.0,-192244.16738748993,127059.02769428292,2.888163101426816,883.8101569409503,0.17318518,35.06015
