time,lat(pos_n),lon(pos_e),alt,vt,vn,ve,vd
2.9899999999999802,1602.685673122394,358.5216972285858,1245.5584592208618,516.4362721634412,488.1064107182471,103.7454282785182,-127.96529619570558
2.99999999999998,1607.6575730980085,359.57852623473985,1246.4730819592698,516.4860167342449,488.07494382874165,103.73872334075243,-128.29489199931427
3.00999999999998,1612.6293631996596,360.6353318772776,1247.3911276686883,516.5356208393882,488.04312506676666,103.73194371794445,-128.6244834366331
3.0199999999999796,1617.6010398298347,361.6921133909151,1248.3125962758882,516.585083832647,488.01095360398136,103.72508922920393,-128.9540706593231
3.0299999999999794,1622.5725993850951,362.7488700091388,1249.2374877044774,516.6344050734858,487.978428622215,103.71815969934028,-129.2836537987031
3.039999999999979,1627.5440382560766,363.80560096420606,1250.1658018749024,516.6835839270569,487.9455493135265,103.71115495887418,-129.61323296576967
3.049999999999979,1632.5153528274896,364.8623054871447,1251.0975387044466,516.7326197642013,487.91231488026483,103.70407484404916,-129.94280825121743
3.0599999999999787,1637.4865394781182,365.9189828077532,1252.0326981072312,516.7815119614479,487.8787245351289,103.69691919684324,-130.27237972545922
3.0699999999999785,1642.457594580821,366.9756321546008,1252.971279994215,516.8302599010137,487.84477750122664,103.68968786498002,-130.60194743864665
3.0799999999999783,1647.428514502531,368.03225275502734,1253.9132842731947,516.8788629708042,487.810473012136,103.68238070194052,-130.93151142069104
3.089999999999978,1652.399295604255,369.08884383514317,1254.8587108488043,516.9273205644131,487.7758103119647,103.67499756697434,-131.26107168128433
3.099999999999978,1657.3699342410746,370.14540461982943,1255.8075596225156,516.9756320811222,487.7407886554091,103.66753832511095,-131.59062820992003
3.1099999999999777,1662.3404267621452,371.20193433273784,1256.7598304926378,517.0237969259014,487.7054073078156,103.6600028471712,-131.9201809759149
3.1199999999999775,1667.310769510697,372.2584321962908,1257.7155233543176,517.0718145094091,487.66966554523896,103.65239100977823,-132.24972992843013
3.1299999999999772,1672.2809588240339,373.3148974316813,1258.6746380995403,517.1196842479919,487.63356265450346,103.64470269536903,-132.5792749964936
3.139999999999977,1677.2509910335343,374.37132925887295,1259.6371746171274,517.1674055636844,487.59709793326135,103.63693779220532,-132.90881608902134
3.149999999999977,1682.2208624659525,375.42772689663246,1260.6031327941284,517.2149778830099,487.56027070350115,103.62909617039074,-133.23835306475135
3.1599999999999766,1687.1905694460845,376.48408956255054,1261.5725125156405,517.2624006352415,487.52308032012286,103.62117760457593,-133.5678857483212
3.1699999999999764,1692.160108287327,377.5404164728692,1262.5453136532624,517.3096732613727,487.48552606127,103.61318194546972,-133.89741418690073
3.179999999999976,1697.1294752973638,378.59670684274005,1263.5215360747086,517.356795207974,487.4476072070856,103.60510905674798,-134.2269384283704
3.189999999999976,1702.0986667789489,379.65295988624916,1264.5011796448566,517.4037659264206,487.40932304910444,103.59695880293042,-134.55645849786583
3.1999999999999758,1707.0676790299055,380.7091748164169,1265.4842442257457,517.450584872893,487.3706728903212,103.58873104939524,-134.88597439779755
3.2099999999999755,1712.0365083431268,381.76535084519816,1266.4707296765773,517.4972515083758,487.3316560452569,103.58042566239398,-135.2154861078712
3.2199999999999753,1717.0051510065746,382.8214871834822,1267.4606358537155,517.5437652986584,487.29227184002764,103.57204250906656,-135.54499358510762
3.229999999999975,1721.9736033032812,383.8775830410927,1268.4539626106857,517.5901257143353,487.2525196124124,103.56358145745627,-135.87449676386393
3.239999999999975,1726.941861511348,384.9336376267877,1269.4507097981766,517.6363322308051,487.2123987119206,103.55504237652463,-136.20399555585385
3.2499999999999747,1731.909921903946,385.9896501482597,1270.4508772640384,517.6823843282717,487.1719084998599,103.54642513616646,-136.53348985016908
3.2599999999999745,1736.877780749316,387.0456198121357,1271.4544648532835,517.7282814917434,487.13104834940356,103.53772960722478,-136.86297951330053
3.2699999999999743,1741.8454343107678,388.101545823977,1272.4614724080868,517.7740232110332,487.0898176456592,103.52895566150602,-137.19246438915982
3.279999999999974,1746.812878846681,389.1574273882793,1273.4718997677853,517.8196089807587,487.0482157857348,103.5201031717947,-137.52194429910108
3.289999999999974,1751.7801106105055,390.2132637084727,1274.4857467688782,517.8650383003427,487.0062421788079,103.51117201186871,-137.8514190419431
3.2999999999999736,1756.7471258507592,391.26905398692185,1275.503013245027,517.9103106740122,486.9638962461927,103.50216205651436,-138.18088839399155
3.3099999999999734,1761.7139208110311,392.3247974249257,1276.5236990270553,517.955425610799,486.9211774214068,103.49307318154123,-138.51035210906142
3.319999999999973,1766.6804917299785,393.38049322271763,1277.5478039429486,518.00038262454,486.8780851502406,103.48390526379752,-138.83980991849992
3.329999999999973,1771.646834841329,394.4361405794655,1278.575327817855,518.0451812338761,486.8346188908229,103.47465818118484,-139.16926153120946
3.3399999999999728,1776.61294637388,395.49173869327143,1279.606270474085,518.0898209622535,486.79077811368956,103.4653318126735,-139.4987066336709
3.3499999999999726,1781.5788225514975,396.5472867611721,1280.6406317311107,518.1343013379229,486.74656230185104,103.45592603831763,-139.82814488996726
3.3599999999999723,1786.5444595931174,397.6027839791385,1281.678411405567,518.1786218939397,486.7019709508591,103.4464407392701,-140.15757594180715
3.369999999999972,1791.509853713389,398.6582295425251,1282.7196093106481,518.222782167692,486.6570035628593,103.43687579676008,-140.4869994247009
3.379999999999972,1796.4750011283204,399.71362265000585,1283.764225246989,518.2667816976013,486.61165955771025,103.4272310833696,-140.816415215537
3.3899999999999717,1801.4398980437845,400.7689624953628,1284.8122590099163,518.3106200323311,486.56593834660737,103.41750648233517,-141.14582324190508
3.3999999999999715,1806.4045406596465,401.8242482701815,1285.8637103928852,518.3542967261324,486.51983936131205,103.40770188060301,-141.47522338584713
3.4099999999999713,1811.3689251718524,402.8794791652963,1286.9185791863952,518.3978113371169,486.4733620427966,103.39781716541404,-141.8046155124265
3.419999999999971,1816.333047772429,403.9346543707908,1287.9768651779887,518.4411634272585,486.4265058412949,103.38785222431505,-142.1339994697456
3.429999999999971,1821.2969046494832,404.98977307599745,1289.0385681522523,518.4843525623917,486.3792702163525,103.3778069451703,-142.4633750889626
3.4399999999999706,1826.2604919872033,406.04483446949786,1290.1036878908162,518.5273783122126,486.3316546368777,103.36768121617311,-142.79274218430947
3.4499999999999704,1831.2238059658584,407.09983773912256,1291.172224172354,518.5702402502785,486.2836585811922,103.35747492585736,-143.12210055310916
3.45999999999997,1836.1868427617978,408.15478207195116,1292.2441767725834,518.612937954008,486.2352815370809,103.34718796310894,-143.45144997579376
3.46999999999997,1841.1495985474517,409.20966665431234,1293.3195454642653,518.6554710046811,486.1865230018435,103.33682021717756,-143.78079021592254
3.47999999999997,1846.1120694913309,410.26449067178373,1294.3983300172047,518.6978389874389,486.1373824823445,103.32637157768819,-144.11012102019978
3.4899999999999696,1851.0742517580275,411.31925330919194,1295.4805301982497,518.7400414912839,486.0878594950628,103.31584193465247,-144.4394421184938
3.4999999999999694,1856.0361415082136,412.37395375061266,1296.5661457712927,518.78207810908,486.03795356614415,103.30523117848078,-144.76875322385507
3.509999999999969,1860.9977348986424,413.4285911793707,1297.6551764972694,518.8239484375521,485.9876642314495,103.29453919999348,-145.0980540325353
3.519999999999969,1865.959028082148,414.48316477803974,1298.7476221341592,518.8656520772867,485.936991036607,103.28376589043268,-145.42734422400628
3.5299999999999687,1870.9200172076446,415.5376737284425,1299.8434824369854,518.9071886327313,485.88593353706176,103.27291114147404,-145.75662346097909
3.5399999999999685,1875.8806984201276,416.5921172116509,1300.9427571578144,518.948557712195,485.8344912981258,103.26197484523821,-146.08589138942352
3.5499999999999683,1880.841067860673,417.6464944079856,1302.0454460457568,518.989758927848,485.7826638950292,103.25095689430267,-146.41514763858763
3.559999999999968,1885.801121666438,418.7008044970165,1303.1515488469668,519.0307918957219,485.7304509129701,103.23985718171343,-146.7443918210175
3.569999999999968,1890.7608559706591,419.7550466575625,1304.2610653046418,519.0716562357094,485.67785194716464,103.22867560099671,-147.07362353257707
3.5799999999999677,1895.7202669026553,420.8092200676914,1305.3739951590237,519.1123515715647,485.62486660289807,103.21741204617064,-147.40284235246864
3.5899999999999674,1900.6793505878252,421.8633239047202,1306.4903381473973,519.1528775309031,485.5714944955741,103.20606641175719,-147.7320478432528
3.5999999999999672,1905.6381031476485,422.9173573452147,1307.6100940040913,519.1932337452015,485.5177352507659,103.19463859279377,-148.06123955086917
3.609999999999967,1910.5965206996864,423.97131956498913,1308.7332624604753,519.2334198497975,485.46358850422445,103.18312848488542,-148.3904170047463
3.619999999999967,1915.5545993617156,425.02520973583876,1309.859843232759,519.2734354837407,485.40905373345765,103.17153612569301,-148.71958009556624
